run_id,entity_id,category,source_url,fetched_at,raw,amount,amount_max,currency,unit,kind,source,context,date_raw,date,tax_included
80c248dd5eb3,20747b1062e714b45e49a635,tour,https://www.bestprice.vn/tour/ha-noi-thai-lan-5n4d-bangkok-pattaya-ks-5-buffet-86-tang-massage-thai-339.html,2026-09-19T12:53:57.270262+00:00,9.400.000đ,9400000.0,,VND,,departure,html,12/12/2026 Còn chỗ Vietnam Airlines 10.400.000đ 9.400.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/ha-noi-thai-lan-5n4d-bangkok-pattaya-ks-5-buffet-86-tang-massage-thai-339.html?startdate=12%2F12%2F2026&departure_id=424&accid=4698'),2026-12-12,
80c248dd5eb3,20747b1062e714b45e49a635,tour,https://www.bestprice.vn/tour/ha-noi-thai-lan-5n4d-bangkok-pattaya-ks-5-buffet-86-tang-massage-thai-339.html,2026-09-19T12:53:57.270262+00:00,10.400.000đ,10400000.0,,VND,,departure,html,20/02/2027 Còn chỗ Vietnam Airlines 10.400.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/ha-noi-thai-lan-5n4d-bangkok-pattaya-ks-5-buffet-86-tang-massage-thai-339.html?startdate=20%2F02%2F2027&departure_id=424&accid=4698'),2027-02-20,
80c248dd5eb3,20747b1062e714b45e49a635,tour,https://www.bestprice.vn/tour/ha-noi-thai-lan-5n4d-bangkok-pattaya-ks-5-buffet-86-tang-massage-thai-339.html,2026-09-19T12:53:57.270262+00:00,10.400.000đ,10400000.0,,VND,,departure,html,27/03/2027 Còn chỗ Vietnam Airlines 10.400.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/ha-noi-thai-lan-5n4d-bangkok-pattaya-ks-5-buffet-86-tang-massage-thai-339.html?startdate=27%2F03%2F2027&departure_id=424&accid=4698'),2027-03-27,
80c248dd5eb3,20747b1062e714b45e49a635,tour,https://www.bestprice.vn/tour/ha-noi-thai-lan-5n4d-bangkok-pattaya-ks-5-buffet-86-tang-massage-thai-339.html,2026-09-19T12:53:57.270262+00:00,1 đ,1.0,,VND,,reference,html,Quy định dịch vụ | Trẻ em (1 đến 10 tuổi) | 90% giá tour.,,,
80c248dd5eb3,20afcd8555057461fa6cebbe,tour,https://www.bestprice.vn/tour/tour-tet-ta-xua-tu-ho-chi-minh-1815.html,2026-09-19T14:51:17.899071+00:00,5 đ,5.0,,VND,,reference,html,"Quy định dịch vụ | Trẻ em (5 đến 11 tuổi) | Trẻ em từ 5- dưới 11 tuổi giá tour là 75% giá tour người lớn. (Tiêu chuẩn: 01 suất ăn + 01 ghế ngồi và ngủ ghép cùng giường với bố mẹ). Hai người lớn chỉ kèm 1 trẻ em , trẻ em thứ 2 trở đi tính giá tour như người lớn.",,,
80c248dd5eb3,20afcd8555057461fa6cebbe,tour,https://www.bestprice.vn/tour/tour-tet-ta-xua-tu-ho-chi-minh-1815.html,2026-09-19T14:51:17.899071+00:00,9430000 VND,9430000.0,,VND,,from,jsonld,structured offer; travel dates unspecified,,,
80c248dd5eb3,20f445a0715328b79f692e62,cruise,https://www.bestprice.vn/du-thuyen-ha-long/du-thuyen-v-dream-1-ngay-148.html,2026-09-19T12:58:10.532903+00:00,4 đ,4.0,,VND,,reference,html,Quy định dịch vụ | Trẻ em (4 đến 11 tuổi) | Trẻ em từ 6 - 10 tuổi: phụ thu bằng 75% giá người lớn. Từ 11 tuổi trở lên: tính như người lớn.,,,
80c248dd5eb3,20f445a0715328b79f692e62,cruise,https://www.bestprice.vn/du-thuyen-ha-long/du-thuyen-v-dream-1-ngay-148.html,2026-09-19T12:58:10.532903+00:00,900000 VND,900000.0,,VND,,from,jsonld,structured offer; travel dates unspecified,,,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,33.990.000đ,33990000.0,,VND,,original,html,product headline,,,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,33.990.000đ,33990000.0,,VND,,from,html,product headline,,,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,33.990.000đ,33990000.0,,VND,,departure,html,25/09/2026 Kín chỗ Vietnam Airlines 33.990.000đ Gửi yêu cầu,,,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,36.990.000đ,36990000.0,,VND,,original,html,09/10/2026 Còn chỗ Vietnam Airlines 36.990.000đ 35.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html?startdate=09%2F10%2F2026&departure_id=2938&accid=4796'),2026-10-09,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,35.990.000đ,35990000.0,,VND,,departure,html,09/10/2026 Còn chỗ Vietnam Airlines 36.990.000đ 35.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html?startdate=09%2F10%2F2026&departure_id=2938&accid=4796'),2026-10-09,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,37.990.000đ,37990000.0,,VND,,original,html,20/10/2026 Còn chỗ Vietnam Airlines 37.990.000đ 36.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html?startdate=20%2F10%2F2026&departure_id=2938&accid=4796'),2026-10-20,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,36.990.000đ,36990000.0,,VND,,departure,html,20/10/2026 Còn chỗ Vietnam Airlines 37.990.000đ 36.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html?startdate=20%2F10%2F2026&departure_id=2938&accid=4796'),2026-10-20,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,37.990.000đ,37990000.0,,VND,,original,html,22/10/2026 Còn chỗ Vietnam Airlines 37.990.000đ 36.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html?startdate=22%2F10%2F2026&departure_id=2938&accid=4796'),2026-10-22,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,36.990.000đ,36990000.0,,VND,,departure,html,22/10/2026 Còn chỗ Vietnam Airlines 37.990.000đ 36.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html?startdate=22%2F10%2F2026&departure_id=2938&accid=4796'),2026-10-22,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,37.990.000đ,37990000.0,,VND,,original,html,29/10/2026 Còn chỗ Vietnam Airlines 37.990.000đ 36.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html?startdate=29%2F10%2F2026&departure_id=2938&accid=4796'),2026-10-29,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,36.990.000đ,36990000.0,,VND,,departure,html,29/10/2026 Còn chỗ Vietnam Airlines 37.990.000đ 36.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html?startdate=29%2F10%2F2026&departure_id=2938&accid=4796'),2026-10-29,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,38.990.000đ,38990000.0,,VND,,original,html,05/11/2026 Còn chỗ Vietnam Airlines 38.990.000đ 37.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html?startdate=05%2F11%2F2026&departure_id=2938&accid=4796'),2026-11-05,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,37.990.000đ,37990000.0,,VND,,departure,html,05/11/2026 Còn chỗ Vietnam Airlines 38.990.000đ 37.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html?startdate=05%2F11%2F2026&departure_id=2938&accid=4796'),2026-11-05,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,38.990.000đ,38990000.0,,VND,,original,html,10/11/2026 Còn chỗ Vietnam Airlines 38.990.000đ 37.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html?startdate=10%2F11%2F2026&departure_id=2938&accid=4796'),2026-11-10,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,37.990.000đ,37990000.0,,VND,,departure,html,10/11/2026 Còn chỗ Vietnam Airlines 38.990.000đ 37.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html?startdate=10%2F11%2F2026&departure_id=2938&accid=4796'),2026-11-10,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,39.990.000đ,39990000.0,,VND,,original,html,19/11/2026 Còn chỗ Vietnam Airlines 39.990.000đ 38.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html?startdate=19%2F11%2F2026&departure_id=2938&accid=4796'),2026-11-19,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,38.990.000đ,38990000.0,,VND,,departure,html,19/11/2026 Còn chỗ Vietnam Airlines 39.990.000đ 38.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html?startdate=19%2F11%2F2026&departure_id=2938&accid=4796'),2026-11-19,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,39.990.000đ,39990000.0,,VND,,original,html,26/11/2026 Còn chỗ Vietnam Airlines 39.990.000đ 38.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html?startdate=26%2F11%2F2026&departure_id=2938&accid=4796'),2026-11-26,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,38.990.000đ,38990000.0,,VND,,departure,html,26/11/2026 Còn chỗ Vietnam Airlines 39.990.000đ 38.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html?startdate=26%2F11%2F2026&departure_id=2938&accid=4796'),2026-11-26,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,39.990.000đ,39990000.0,,VND,,original,html,03/12/2026 Còn chỗ Vietnam Airlines 39.990.000đ 38.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html?startdate=03%2F12%2F2026&departure_id=2938&accid=4796'),2026-12-03,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,38.990.000đ,38990000.0,,VND,,departure,html,03/12/2026 Còn chỗ Vietnam Airlines 39.990.000đ 38.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html?startdate=03%2F12%2F2026&departure_id=2938&accid=4796'),2026-12-03,
80c248dd5eb3,210d5f309bcde46c1226a396,tour,https://www.bestprice.vn/tour/nhat-ban-kham-pha-cung-duong-vang-tokyo-kyoto-osaka-6n5d-1264.html,2026-09-19T12:50:05.173198+00:00,2 đ,2.0,,VND,,reference,html,Quy định dịch vụ | Trẻ em (2 đến 10 tuổi) | 90% giá tour,,,
80c248dd5eb3,2229c40987932d643addf3e4,hotel,https://www.bestprice.vn/khach-san/flc-luxury-resort-vinh-phuc-1405.html,2026-09-19T13:54:46.377555+00:00,00 đ,0.0,,VND,,reference,html,"Ăn uống gần FLC Luxury Resort Vĩnh Phúc | Nhà hàng Hải Đăng | - Giờ mở cửa: 10h00 đến 22h30. - Địa chỉ: Dốc Tam Đảo, Thị Trấn Tam Đảo, Tam Đảo, Vĩnh Phúc. - Khoảng cách từ khách sạn: 25km",,,
80c248dd5eb3,2229c40987932d643addf3e4,hotel,https://www.bestprice.vn/khach-san/flc-luxury-resort-vinh-phuc-1405.html,2026-09-19T13:54:46.377555+00:00,00 đ,0.0,,VND,,reference,html,"Ăn uống gần FLC Luxury Resort Vĩnh Phúc | Nhà hàng Tam Giao | - Giờ mở cửa: 8h00 đến 22h00. - Địa chỉ: 56 Điện Biên Phủ, Phường Tích Sơn, Thành phố Hưng Yên, Vĩnh Phúc. - Khoảng cách từ khách sạn: 27km",,,
80c248dd5eb3,2229c40987932d643addf3e4,hotel,https://www.bestprice.vn/khach-san/flc-luxury-resort-vinh-phuc-1405.html,2026-09-19T13:54:46.377555+00:00,56 Đ,56.0,,VND,,reference,html,"Ăn uống gần FLC Luxury Resort Vĩnh Phúc | Nhà hàng Tam Giao | - Giờ mở cửa: 8h00 đến 22h00. - Địa chỉ: 56 Điện Biên Phủ, Phường Tích Sơn, Thành phố Hưng Yên, Vĩnh Phúc. - Khoảng cách từ khách sạn: 27km",,,
80c248dd5eb3,2229c40987932d643addf3e4,hotel,https://www.bestprice.vn/khach-san/flc-luxury-resort-vinh-phuc-1405.html,2026-09-19T13:54:46.377555+00:00,00 đ,0.0,,VND,,reference,html,"Ăn uống gần FLC Luxury Resort Vĩnh Phúc | Nhà hàng Ngọc Minh | - Giờ mở cửa: 8h00 đến 22h00. - Địa chỉ: Khu 3, Vĩnh Tường, Vĩnh Phúc. - Khoảng cách từ khách sạn: 6,9km",,,
80c248dd5eb3,2229c40987932d643addf3e4,hotel,https://www.bestprice.vn/khach-san/flc-luxury-resort-vinh-phuc-1405.html,2026-09-19T13:54:46.377555+00:00,00 đ,0.0,,VND,,reference,html,"Ăn uống gần FLC Luxury Resort Vĩnh Phúc | Quán cơm Giang Thuộc | - Giờ mở cửa: 8h00 đến 22h00. - Địa chỉ: Phố Mía, xã Đường Lâm - Khoảng cách từ khách sạn: 11,1km",,,
80c248dd5eb3,2229c40987932d643addf3e4,hotel,https://www.bestprice.vn/khach-san/flc-luxury-resort-vinh-phuc-1405.html,2026-09-19T13:54:46.377555+00:00,00 đ,0.0,,VND,,reference,html,"Ăn uống gần FLC Luxury Resort Vĩnh Phúc | Quán cơm vịt quay Đường Lâm | - Địa chỉ: Phố Mía, xã Đường Lâm - Giờ mở cửa: 8h00 đến 22h00. - Khoảng cách từ khách sạn: 10,1km",,,
80c248dd5eb3,2229c40987932d643addf3e4,hotel,https://www.bestprice.vn/khach-san/flc-luxury-resort-vinh-phuc-1405.html,2026-09-19T13:54:46.377555+00:00,2639999 VND,2639999.0,,VND,,from,jsonld,structured offer; travel dates unspecified,,,
80c248dd5eb3,22733a9b387996bafe440e80,tour,https://www.bestprice.vn/tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html,2026-09-19T14:50:56.103998+00:00,12.990.000đ,12990000.0,,VND,,original,html,product headline,,,
80c248dd5eb3,22733a9b387996bafe440e80,tour,https://www.bestprice.vn/tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html,2026-09-19T14:50:56.103998+00:00,12.490.000đ,12490000.0,,VND,,from,html,product headline,,,
80c248dd5eb3,22733a9b387996bafe440e80,tour,https://www.bestprice.vn/tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html,2026-09-19T14:50:56.103998+00:00,13.390.000đ,13390000.0,,VND,,departure,html,19/09/2026 Còn chỗ Vietjet Air 13.390.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html?startdate=19%2F09%2F2026&departure_id=3688&accid=3942'),2026-09-19,
80c248dd5eb3,22733a9b387996bafe440e80,tour,https://www.bestprice.vn/tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html,2026-09-19T14:50:56.103998+00:00,12.990.000đ,12990000.0,,VND,,departure,html,10/10/2026 Còn chỗ Vietjet Air 12.990.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html?startdate=10%2F10%2F2026&departure_id=3688&accid=3942'),2026-10-10,
80c248dd5eb3,22733a9b387996bafe440e80,tour,https://www.bestprice.vn/tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html,2026-09-19T14:50:56.103998+00:00,12.990.000đ,12990000.0,,VND,,original,html,31/10/2026 Còn chỗ Vietjet Air Đặt Sớm: Giảm 500K + Miễn phí đổi ngày 12.990.000đ 12.490.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html?startdate=31%2F10%2F2026&departure_id=3688&accid=3942'),2026-10-31,
80c248dd5eb3,22733a9b387996bafe440e80,tour,https://www.bestprice.vn/tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html,2026-09-19T14:50:56.103998+00:00,12.490.000đ,12490000.0,,VND,,departure,html,31/10/2026 Còn chỗ Vietjet Air Đặt Sớm: Giảm 500K + Miễn phí đổi ngày 12.990.000đ 12.490.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html?startdate=31%2F10%2F2026&departure_id=3688&accid=3942'),2026-10-31,
80c248dd5eb3,22733a9b387996bafe440e80,tour,https://www.bestprice.vn/tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html,2026-09-19T14:50:56.103998+00:00,12.990.000đ,12990000.0,,VND,,original,html,14/11/2026 Còn chỗ Vietjet Air Đặt Sớm: Giảm 500K + Miễn phí đổi ngày 12.990.000đ 12.490.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html?startdate=14%2F11%2F2026&departure_id=3688&accid=3942'),2026-11-14,
80c248dd5eb3,22733a9b387996bafe440e80,tour,https://www.bestprice.vn/tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html,2026-09-19T14:50:56.103998+00:00,12.490.000đ,12490000.0,,VND,,departure,html,14/11/2026 Còn chỗ Vietjet Air Đặt Sớm: Giảm 500K + Miễn phí đổi ngày 12.990.000đ 12.490.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html?startdate=14%2F11%2F2026&departure_id=3688&accid=3942'),2026-11-14,
80c248dd5eb3,22733a9b387996bafe440e80,tour,https://www.bestprice.vn/tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html,2026-09-19T14:50:56.103998+00:00,12.990.000đ,12990000.0,,VND,,original,html,28/11/2026 Còn chỗ Vietjet Air Đặt Sớm: Giảm 500K + Miễn phí đổi ngày 12.990.000đ 12.490.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html?startdate=28%2F11%2F2026&departure_id=3688&accid=3942'),2026-11-28,
80c248dd5eb3,22733a9b387996bafe440e80,tour,https://www.bestprice.vn/tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html,2026-09-19T14:50:56.103998+00:00,12.490.000đ,12490000.0,,VND,,departure,html,28/11/2026 Còn chỗ Vietjet Air Đặt Sớm: Giảm 500K + Miễn phí đổi ngày 12.990.000đ 12.490.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html?startdate=28%2F11%2F2026&departure_id=3688&accid=3942'),2026-11-28,
80c248dd5eb3,22733a9b387996bafe440e80,tour,https://www.bestprice.vn/tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html,2026-09-19T14:50:56.103998+00:00,12.990.000đ,12990000.0,,VND,,original,html,19/12/2026 Còn chỗ Vietjet Air Đặt Sớm: Giảm 500K + Miễn phí đổi ngày 12.990.000đ 12.490.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html?startdate=19%2F12%2F2026&departure_id=3688&accid=3942'),2026-12-19,
80c248dd5eb3,22733a9b387996bafe440e80,tour,https://www.bestprice.vn/tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html,2026-09-19T14:50:56.103998+00:00,12.490.000đ,12490000.0,,VND,,departure,html,19/12/2026 Còn chỗ Vietjet Air Đặt Sớm: Giảm 500K + Miễn phí đổi ngày 12.990.000đ 12.490.000đ Giữ chỗ ngay,go_url('https://www.bestprice.vn/tour/book-tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html?startdate=19%2F12%2F2026&departure_id=3688&accid=3942'),2026-12-19,
80c248dd5eb3,22733a9b387996bafe440e80,tour,https://www.bestprice.vn/tour/tour-dai-loan-5n4d-tu-ho-chi-minh-dai-trung-cao-hung-dai-bac-duong-minh-son-1770.html,2026-09-19T14:50:56.103998+00:00,2 đ,2.0,,VND,,reference,html,Quy định dịch vụ | Trẻ em (2 đến 11 tuổi) | 92% giá tour người lớn,,,
80c248dd5eb3,23159511ab791938b654a09f,flight,https://www.bestprice.vn/ve-may-bay/ho-chi-minh-di-con-dao,2026-09-20T05:12:03.002239+00:00,657.000đ,657000.0,,VND,,calendar_reference,html,VN-8069,01/10/2026,2026-10-01,
80c248dd5eb3,23159511ab791938b654a09f,flight,https://www.bestprice.vn/ve-may-bay/ho-chi-minh-di-con-dao,2026-09-20T05:12:03.002239+00:00,828.000đ,828000.0,,VND,,calendar_reference,html,VN-8069,02/10/2026,2026-10-02,
80c248dd5eb3,23159511ab791938b654a09f,flight,https://www.bestprice.vn/ve-may-bay/ho-chi-minh-di-con-dao,2026-09-20T05:12:03.002239+00:00,711.000đ,711000.0,,VND,,calendar_reference,html,VN-8069,03/10/2026,2026-10-03,
80c248dd5eb3,23159511ab791938b654a09f,flight,https://www.bestprice.vn/ve-may-bay/ho-chi-minh-di-con-dao,2026-09-20T05:12:03.002239+00:00,576.000đ,576000.0,,VND,,calendar_reference,html,VN-8031,04/10/2026,2026-10-04,
80c248dd5eb3,23159511ab791938b654a09f,flight,https://www.bestprice.vn/ve-may-bay/ho-chi-minh-di-con-dao,2026-09-20T05:12:03.002239+00:00,576.000đ,576000.0,,VND,,calendar_reference,html,VN-8073,05/10/2026,2026-10-05,
80c248dd5eb3,23159511ab791938b654a09f,flight,https://www.bestprice.vn/ve-may-bay/ho-chi-minh-di-con-dao,2026-09-20T05:12:03.002239+00:00,657.000đ,657000.0,,VND,,calendar_reference,html,VN-8069,06/10/2026,2026-10-06,
